"SampleID"	"ExtractID"	"SequenceID"	"steps_remaining"	"LibraryCode"	"LibraryTube"	"LibraryBarcode"	"SampVolPool"	"TotalPoolVol"	"BeadVol"	"Conc_QC2"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"	"SampleSet"	"LibPrepDate"	"LibPrepWorkflow"	"LibPrepKit"	"FlowCellType"	"FlongleAdapter"	"SeqDevice"	"strands"	"fragment_type"	"Length"	"InputMassStart"	"TemplateVolPrep"	"PoolSamples"	"InputMassFinal"	"ExtractDate"	"ExtractedBy"	"ExtractKit"	"ExtractBox"	"ExtractNotes"	"ExtractConc"	"SampleCollectedBy"	"SampleNotes"	"Bristol"	"SampleTime"	"SampleStabilizer"	"CollectionDate"	"Subject"	"Subj_Certainty"
"LAM-38-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-16	"Lambchop"	"yes"
"MAR-38-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-16	"Marshmallow"	"yes"
"OPH-38-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	730	"Molecular Grade (96%) Ethanol"	2023-04-16	"Ophelia"	"yes"
"WOL-38-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-16	"Wolverine"	"yes"
"BUD-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Buddy"	"yes"
"CHA-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	1	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Charles"	"yes"
"FRA-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Franc"	"yes"
"GIN-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Ginger"	"yes"
"GOO-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Goose"	"yes"
"GRO-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Grogu"	"yes"
"HAM-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-17	"Hamlet"	"yes"
"HEN-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Henry"	"yes"
"HER-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-17	"Hera"	"yes"
"IRI-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-17	"Iris"	"yes"
"IVY-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Ivy"	"yes"
"JAR-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-17	"JarJar BINKS"	"yes"
"JOA-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Joans"	"yes"
"KOR-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-17	"Korra"	"yes"
"KUB-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-17	"Kubo"	"yes"
"LAM-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Lambchop"	"yes"
"MAR-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-17	"Marshmallow"	"yes"
"OPH-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	1	800	"Molecular Grade (96%) Ethanol"	2023-04-17	"Ophelia"	"yes"
"WOL-39-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-17	"Wolverine"	"yes"
"BUD-41-DRS"	"DNA1-BUD-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-09-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	3.3	"SA"	""	3	800	"DNA/RNA Shield"	2023-04-19	"Buddy"	"yes"
"BUD-41-MGE"	"DNA1-BUD-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-09-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	1.3	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Buddy"	"yes"
"CHA-41-DRS"	"DNA1-CHA-41-DRS"	"CHA-41-DRS-L176"	"sample extracted and sequenced"	"cm001"	23	23	2	227	136.2	9.4	27088	"FAW97410"	"PL1_Run2"	"no_sample"	2023-12-21	2023-12-21 18:48:13.951103	"marmoset"	2023-12-21	"lsk16s"	"SQK-LSK114 EXP-PBC096"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	47	"yes"	50	2023-08-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	58	"SA"	""	2	800	"DNA/RNA Shield"	2023-04-19	"Charles"	"yes"
"CHA-41-MGE"	"DNA1-CHA-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	1.1	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Charles"	"yes"
"FRA-41-DRS"	"DNA1-FRA-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-04	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	28	"SA"	""	2	800	"DNA/RNA Shield"	2023-04-19	"Franc"	"yes"
"FRA-41-MGE"	"DNA1-FRA-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-04	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	7.2	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Franc"	"yes"
"GIN-41-MGE"	"DNA1-GIN-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-05-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	8.5	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Ginger"	"yes"
"GIN-41-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-04-19	"Ginger"	"yes"
"GOO-41-DRS"	"DNA1-GOO-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-03	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	78	"SA"	""	3	800	"DNA/RNA Shield"	2023-04-19	"Goose"	"yes"
"GOO-41-MGE"	"DNA1-GOO-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-03	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	65	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Goose"	"yes"
"GRO-41-DRS"	"DNA1-GRO-41-DRS"	"GRO-41-DRS-L189"	"sample extracted and sequenced"	"cm001"	30	30	9	227	136.2	2.12	24247	"FAW97410"	"PL1_Run2"	"no_sample"	2023-12-21	2023-12-21 18:48:13.951103	"marmoset"	2023-12-21	"lsk16s"	"SQK-LSK114 EXP-PBC096"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	47	"yes"	50	2023-08-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	107	"SA"	""	2	800	"DNA/RNA Shield"	2023-04-19	"Grogu"	"yes"
"GRO-41-MGE"	"DNA1-GRO-41-MGE"	"GRO-41-MGE-L190"	"sample extracted and sequenced"	"cm001"	31	31	2	227	136.2	8.3	27833	"FAW97410"	"PL1_Run2"	"no_sample"	2023-12-21	2023-12-21 18:48:13.951103	"marmoset"	2023-12-21	"lsk16s"	"SQK-LSK114 EXP-PBC096"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	47	"yes"	50	2023-08-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	13	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Grogu"	"yes"
"GRO-41-MGE"	"DNA1-GRO-41-MGE"	"GRO-41-MGE-S7"	"sample extracted and sequenced"	"cm002"	7	7	1	NA	NA	6.9	56368	"FAX08980"	"PL2"	"no_sample"	2024-02-12	2024-02-12 18:57:44.163673	"marmoset"	2024-02-12	"rapid16s"	"SQK-16S024"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-08-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	13	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Grogu"	"yes"
"HAM-41-DRS"	"DNA1-HAM-41-DRS"	"HAM-41-DRS-S63"	"sample extracted and sequenced"	"cm004"	17	17	1	NA	NA	5.3	8307	"ARL498"	"PL4"	"no_sample"	2024-02-29	2024-02-29 21:54:53.974487	"marmoset"	2024-02-29	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-11-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 8"	""	17	"SA"	""	2	730	"DNA/RNA Shield"	2023-04-19	"Hamlet"	"yes"
"HAM-41-MGE"	"DNA1-HAM-41-MGE"	"HAM-41-MGE-S64"	"sample extracted and sequenced"	"cm004"	18	18	1	NA	NA	6	7331	"ARL498"	"PL4"	"no_sample"	2024-02-29	2024-02-29 21:54:53.974487	"marmoset"	2024-02-29	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-11-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 8"	""	13	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-19	"Hamlet"	"yes"
"HEN-41-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"DNA/RNA Shield"	2023-04-19	"Henry"	"yes"
"HEN-41-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Henry"	"yes"
"HER-41-MGE"	"DNA1-HER-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-05-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 11"	""	12	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-19	"Hera"	"yes"
"HER-41-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"DNA/RNA Shield"	2023-04-19	"Hera"	"yes"
"IRI-41-DRS"	"DNA1-IRI-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-25	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	32	"SA"	""	2	730	"DNA/RNA Shield"	2023-04-19	"Iris"	"yes"
"IRI-41-MGE"	"DNA1-IRI-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-25	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	15	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-19	"Iris"	"yes"
"IVY-41-DRS"	"DNA1-IVY-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-08	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	15	"SA"	""	3	800	"DNA/RNA Shield"	2023-04-19	"Ivy"	"yes"
"IVY-41-MGE"	"DNA1-IVY-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-08	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	8.1	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Ivy"	"yes"
"JAR-41-DRS"	"DNA1-JAR-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	60	"SA"	""	2	730	"DNA/RNA Shield"	2023-04-19	"JarJar BINKS"	"yes"
"JAR-41-MGE"	"DNA1-JAR-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	22	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-19	"JarJar BINKS"	"yes"
"JOA-41-DRS"	"DNA1-JOA-41-DRS"	"JOA-41-DRS-S65"	"sample extracted and sequenced"	"cm004"	19	19	1	NA	NA	4.7	11921	"ARL498"	"PL4"	"no_sample"	2024-02-29	2024-02-29 21:54:53.974487	"marmoset"	2024-02-29	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-11-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 8"	""	17	"SA"	""	2	800	"DNA/RNA Shield"	2023-04-19	"Joans"	"yes"
"JOA-41-MGE"	"DNA1-JOA-41-MGE"	"JOA-41-MGE-S66"	"sample extracted and sequenced"	"cm004"	20	20	0	NA	NA	8.4	4832	"ARL498"	"PL4"	"no_sample"	2024-02-29	2024-02-29 21:54:53.974487	"marmoset"	2024-02-29	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-11-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 8"	""	7.6	"SA"	""	2	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Joans"	"yes"
"KOR-41-DRS"	"DNA1-KOR-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	24	"SA"	""	3	730	"DNA/RNA Shield"	2023-04-19	"Korra"	"yes"
"KOR-41-MGE"	"DNA1-KOR-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	66	"SA"	""	3	730	"Molecular Grade (96%) Ethanol"	2023-04-19	"Korra"	"yes"
"KUB-41-DRS"	"DNA1-KUB-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	32	"SA"	""	2	730	"DNA/RNA Shield"	2023-04-19	"Kubo"	"yes"
"KUB-41-MGE"	"DNA1-KUB-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	6.9	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-19	"Kubo"	"yes"
"LAM-41-DRS"	"DNA1-LAM-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	30	"SA"	""	3	800	"DNA/RNA Shield"	2023-04-19	"Lambchop"	"yes"
"LAM-41-MGE"	"DNA1-LAM-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	2.6	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Lambchop"	"yes"
"MAR-41-MGE"	"DNA1-MAR-41-MGE"	"MAR-41-MGE-L202"	"sample extracted and sequenced"	"cm001"	34	34	5	227	136.2	4.21	19528	"FAW97410"	"PL1_Run2"	"no_sample"	2023-12-21	2023-12-21 18:48:13.951103	"marmoset"	2023-12-21	"lsk16s"	"SQK-LSK114 EXP-PBC096"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	47	"yes"	50	2023-08-29	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	6.7	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Marshmallow"	"yes"
"MAR-41-MGE"	"DNA1-MAR-41-MGE"	"MAR-41-MGE-S9"	"sample extracted and sequenced"	"cm002"	9	9	0	NA	NA	7.9	31627	"FAX08980"	"PL2"	"no_sample"	2024-02-12	2024-02-12 18:57:44.163673	"marmoset"	2024-02-12	"rapid16s"	"SQK-16S024"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-08-29	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	6.7	"SA"	""	3	800	"Molecular Grade (96%) Ethanol"	2023-04-19	"Marshmallow"	"yes"
"MAR-41-DRS"	"DNA1-MAR-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-29	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	21	"SA"	""	3	800	"DNA/RNA Shield"	2023-04-19	"Marshmallow"	"yes"
"OPH-41-DRS"	"DNA1-OPH-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	7.5	"SA"	""	1	730	"DNA/RNA Shield"	2023-04-19	"Ophelia"	"yes"
"OPH-41-MGE"	"DNA1-OPH-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	3.9	"SA"	""	1	730	"Molecular Grade (96%) Ethanol"	2023-04-19	"Ophelia"	"yes"
"WOL-41-DRS"	"DNA1-WOL-41-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-25	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	7.9	"SA"	""	2	730	"DNA/RNA Shield"	2023-04-19	"Wolverine"	"yes"
"WOL-41-MGE"	"DNA1-WOL-41-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-25	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	7.8	"SA"	""	2	730	"Molecular Grade (96%) Ethanol"	2023-04-19	"Wolverine"	"yes"
